,nome_marca,id_marca,nome_modelo,id_modelo
2972,Jeep,29,Cherokee Sport  4.0 Mec./Aut.,1373
2973,Jeep,29,Cherokee Sport 2.5 4x4 Diesel,1374
2974,Jeep,29,Cherokee Sport 3.7 4x4 V6 12V Aut.,1375
2975,Jeep,29,Cherokee Trailhawk 3.2 4x4 V6 Aut.,7185
2976,Jeep,29,Commander Limited 5.7 326cv 5p,4139
2977,Jeep,29,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,7758
2978,Jeep,29,COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.,8039
2979,Jeep,29,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,7759
2980,Jeep,29,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,7760
2981,Jeep,29,COMPASS Night Eagle 2.0 4x2 Flex 16V Aut,8128
2982,Jeep,29,COMPASS Night Eagle 2.0 4x4 TB Dies. Aut,8129
2983,Jeep,29,COMPASS S 2.0 4x4 TB 16V Diesel Aut.,8663
2984,Jeep,29,COMPASS SPORT 2.0 16V 156cv 5p,5743
2985,Jeep,29,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,7761
2986,Jeep,29,COMPASS SPORT 2.0 4x4 flex 16V Aut.,8053
2987,Jeep,29,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,7762
2988,Jeep,29,Grand Cherokee Laredo 2.7 I-5 TB Dies.,1376
2989,Jeep,29,Grand Cherokee Laredo 3.1 TB Diesel Aut,1377
2990,Jeep,29,Grand Cherokee Laredo 3.6 4x4 V6 Aut.,5454
2991,Jeep,29,Grand Cherokee Laredo 4.0 Aut.,1378
2992,Jeep,29,Grand Cherokee Lim. 75 anos 3.6 4x4 Aut.,7883
2993,Jeep,29,Grand Cherokee Limit.4.7 Quad.Drive Aut.,1379
2994,Jeep,29,Grand Cherokee Limited 3.0 TB Dies. Aut,4830
2995,Jeep,29,Grand Cherokee Limited 3.6 4x4 V6 Aut.,5455
2996,Jeep,29,Grand Cherokee Limited 4.7 Aut.,9303
2997,Jeep,29,Grand Cherokee Limited 5.2 Aut.,1381
2998,Jeep,29,Grand Cherokee Limited 5.7 326cv,3891
2999,Jeep,29,Grand Cherokee Limited LX 5.9,1382
3000,Jeep,29,Grand Cherokee Nova Limited 4.7,1383
3001,Jeep,29,Grand Cherokee Overland 5.7 326cv,4200
3002,Jeep,29,Grand Cherokee SRT8 6.1 V8 16V 432cv Aut,4190
3003,Jeep,29,Renegade 1.8 4x2 Flex 16V Mec.,7306
3004,Jeep,29,Renegade 75 Anos 1.8 4X2 Flex 16V Aut.,7702
3005,Jeep,29,Renegade 75 Anos 2.0 4X4 TB Diesel Aut.,7703
3006,Jeep,29,Renegade Custom 1.8 4x2 Flex 16V Mec.,8054
3007,Jeep,29,Renegade Custom 2.0 4x4 TB Diesel Aut.,8055
3008,Jeep,29,Renegade Lim. Edit. 1.8 4x2 Flex 16V Aut,7507
3009,Jeep,29,Renegade Limited 1.8 4x2 Flex 16V Aut.,8056
3010,Jeep,29,Renegade Limited 2.0 4x4 TB Diesel Aut.,8057
3011,Jeep,29,Renegade Longitude 1.8 4x2 Flex 16V Aut.,7186
3012,Jeep,29,Renegade Longitude 2.0 4x4 TB Diesel Aut,7187
3013,Jeep,29,Renegade Moab 2.0 4x4 TB Diesel Aut.,9165
3014,Jeep,29,Renegade Night Eagle 1.8 4x2  Flex Aut.,8058
3015,Jeep,29,Renegade Night Eagle 2.0 4x4 TB Die. Aut,8059
3016,Jeep,29,Renegade Sport 1.8 4x2 Flex 16V Aut.,7188
3017,Jeep,29,Renegade Sport 1.8 4x2 Flex 16V Mec.,7189
3018,Jeep,29,Renegade Sport 2.0 4x4 TB Diesel Aut.,7190
3019,Jeep,29,Renegade STD 1.8 4x2 Flex 16v Aut.,8903
3020,Jeep,29,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,7191
3021,Jeep,29,Renegade Willys 2.0 4x4 TB Diesel Aut.,8664
3022,Jeep,29,Renegade1.8 4x2 Flex 16V Aut.(PCD),8407
3023,Jeep,29,Wrangler 4.0/Sport 4.0,1384
3024,Jeep,29,Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.,9095
3025,Jeep,29,Wrangler SAHARA 2.0 4x4 271cv 2p Aut.,8665
3026,Jeep,29,Wrangler SAHARA 3.8 V6 199cv 2p,5728
3027,Jeep,29,Wrangler SAHARA Overland 2.0 4x4 4p Aut.,8666
3028,Jeep,29,Wrangler Sport 3.6 V6 284cv 2p,5897
3029,Jeep,29,Wrangler Sport 3.8 V6 199cv,4439
3030,Jeep,29,Wrangler Unlimited 75 Anos 3.6 V6 284cv,7763
3031,Jeep,29,Wrangler Unlimited SAHARA 3.6 V6 4p,8319
3032,Jeep,29,Wrangler Unlimited SAHARA 3.8 V6  4p,5729
3033,Jeep,29,Wrangler Unlimited Sport 3.6 V6 284cv 4p,5898
3034,Jeep,29,Wrangler Unlimited Sport 3.8 V6 199cv,5306
3035,JINBEI,154,TOPIC ESCOLAR L 2.2 8V/ 2.0 16V 4p,4851
3036,JINBEI,154,TOPIC ESCOLAR SL 2.2 8V/ 2.0 16V 4p,4852
3037,JINBEI,154,TOPIC FURGAO L 2.2 8V/ 2.0 16V 4p,4853
3038,JINBEI,154,TOPIC VAN L 2.2 8V/ 2.0 16V 4p,4854
3039,JINBEI,154,TOPIC VAN Lon./GRAN TOPIC SL,6108
3040,JINBEI,154,TOPIC VAN SL 2.2 8V/ 2.0 16V 4p,4855
3041,JINBEI,154,TOPIC VAN STD 2.0 16V 4p,5470
3042,JINBEI,154,VKN VAN 2.0 16V 4p,7666
3043,JPX,30,Jipe Montez 4x4 CD Teto de Lona Diesel,1385
3044,JPX,30,Jipe Montez 4x4 CD Teto Rígido Diesel,1386
3045,JPX,30,Jipe Montez Std 4x4 Teto de Lona Diesel,1387
3046,JPX,30,Jipe Montez Std 4x4 Teto Rígido Diesel,1388
3047,JPX,30,Picape Montez 1.9 4x4 Diesel,1389
3048,Kia Motors,31,Besta EST 2.7 Diesel (10/12lug.),1390
3049,Kia Motors,31,Besta EST Full 2.7 Diesel (10/12lug.),1391
3050,Kia Motors,31,Besta Furgão 2.2 Diesel,1392
3051,Kia Motors,31,Besta Furgão 2.7 Diesel,1393
3052,Kia Motors,31,Besta Furgão Grand 3.0 Diesel,1394
3053,Kia Motors,31,Besta GS 2.7 8V 12L Diesel,1395
3054,Kia Motors,31,Besta GS Full 2.7 Diesel,1396
3055,Kia Motors,31,Besta GS Grand 3.0 8V 16L Diesel,1397
3056,Kia Motors,31,Besta ST 2.2 Diesel (12lug.),1398
3057,Kia Motors,31,Bongo K-2400 2.4 Diesel,1399
3058,Kia Motors,31,Bongo K-2500 2.5 4x2 TB Diesel,4476
3059,Kia Motors,31,Bongo K-2700 2.7 4x2/4x4 Diesel,1400
3060,Kia Motors,31,Bongo K-2700 2.7 4x4 Basculante Diesel,4140
3061,Kia Motors,31,Bongo K-2700 2.7 4x4 CD Diesel,1401
3062,Kia Motors,31,Bongo K-3500/K-3600/110 3.6 Diesel,1402
3063,Kia Motors,31,CADENZA EX 3.5 V6 24V Aut.,5417
3064,Kia Motors,31,Carens EX 2.0 16V  Aut.,4684
3065,Kia Motors,31,Carens LS 1.8 16V 130cv Aut.,1403
3066,Kia Motors,31,Carens LS 1.8 16V 130cv Mec.,1404
3067,Kia Motors,31,Carnival 2.5 V6,1405
3068,Kia Motors,31,Carnival EX 3.5 V6 24V 276cv Aut.,5580
3069,Kia Motors,31,Carnival EX 3.8 V6 24V 242cv Aut.,4119
3070,Kia Motors,31,Carnival GS 2.9 TDI 16V 125cv Diesel,1406
3071,Kia Motors,31,Cerato 1.6 16 V Flex Mec.,6441
3072,Kia Motors,31,Cerato 1.6 16V  Flex  Aut.,6442
3073,Kia Motors,31,Cerato 1.6 16V Aut.,4440
3074,Kia Motors,31,Cerato 1.6 16V Mec.,3936
3075,Kia Motors,31,Cerato 2.0 16V Aut.,3937
3076,Kia Motors,31,Cerato EX 2.0 16V Flex Aut.,8861
3077,Kia Motors,31,Cerato KOUP 2.0 16V Aut.,5581
3078,Kia Motors,31,Cerato SX 2.0 16V Flex Aut.,8862
3079,Kia Motors,31,Ceres Pick-Up 2.2 Diesel,1407
3080,Kia Motors,31,Clarus GLX 2.0 16V Aut.,1408
3081,Kia Motors,31,Clarus GLX 2.0 16V Mec,1409
3082,Kia Motors,31,Clarus Wagon GLX 2.0 16V Aut.,1410
3083,Kia Motors,31,Clarus Wagon GLX 2.0 16V Mec.,1411
3084,Kia Motors,31,Grand Carnival EX 3.3 V6 24V 270cv Aut.,7351
3085,Kia Motors,31,Magentis EX 2.0 16V Aut.,4121
3086,Kia Motors,31,Magentis LX 2.0 16V Aut,4425
3087,Kia Motors,31,MOHAVE EX 3.0 V6 24V 256cv TB Dies. Aut.,4891
3088,Kia Motors,31,MOHAVE EX 3.8 V6 24V 275cv 4x4 Aut.,4863
3089,Kia Motors,31,MOHAVE EX 4.6 V8 32V 340cv 4x4 Aut.,4999
3090,Kia Motors,31,Opirus GL 3.5 V6 24V 202cv Aut.,1412
3091,Kia Motors,31,Opirus GL 3.8 V6 24V 267cv Aut.,4441
3092,Kia Motors,31,OPTIMA 2.0 16V 165cv Aut.,6891
3093,Kia Motors,31,OPTIMA 2.4 16V 180cv Aut.,5934
3094,Kia Motors,31,Picanto EX 1.1/1.0/ 1.0 Flex Aut.,4141
3095,Kia Motors,31,Picanto EX 1.1/1.0/ 1.0 Flex Mec.,4142
3096,Kia Motors,31,Picanto GT 1.0 12V Flex Aut.,8213
3097,Kia Motors,31,QUORIS EX 3.8 V6 24V 294cv Aut.,7073
3098,Kia Motors,31,RIO EX 1.6 Flex Aut.,8990
3099,Kia Motors,31,RIO LX 1.6 Flex Aut.,8991
3100,Kia Motors,31,Sephia GTX 1.5 16V,1413
3101,Kia Motors,31,Sephia GTX 1.6,1414
3102,Kia Motors,31,Sephia LS 1.5 16V Aut.,1415
3103,Kia Motors,31,Sephia LS 1.5 16V Mec.,1416
3104,Kia Motors,31,Sephia SLX,1417
3105,Kia Motors,31,Shuma LS 1.5 16V Aut.,1418
3106,Kia Motors,31,Shuma LS 1.5 16V Mec.,1419
3107,Kia Motors,31,Sorento 2.4 16V 4x2 Aut.,5249
3108,Kia Motors,31,Sorento 2.4 16V 4x4 Aut.,5250
3109,Kia Motors,31,Sorento 3.3 V6 24V 270cv 4x2 Aut.,7352
3110,Kia Motors,31,Sorento 3.5 V6 24V 4x2 Aut.,5251
3111,Kia Motors,31,Sorento 3.5 V6 24V 4x4 Aut.,5252
3112,Kia Motors,31,Sorento EX 2.5 140/170cv 4x4 Aut.Diesel,1420
3113,Kia Motors,31,Sorento EX 2.5 16V 4x4 Mec. Diesel,3970
3114,Kia Motors,31,Sorento EX 3.5 V6 24V 197cv 4x4 Aut.,1421
3115,Kia Motors,31,Sorento EX 3.8 V6 24V 267cv 4x4 Aut.,4293
3116,Kia Motors,31,Sorento LX 2.5 16V 140cv 4x4 Aut. Diesel,1422
3117,Kia Motors,31,Sorento LX 2.5 16V 140cv 4x4 Mec. Diesel,1423
3118,Kia Motors,31,SOUL 1.6/ 1.6 16V FLEX Aut.,4977
3119,Kia Motors,31,SOUL 1.6/ 1.6 16V FLEX Mec.,4978
3120,Kia Motors,31,Sportage 2.0 16V Aut.,1424
3121,Kia Motors,31,Sportage 2.0 8V TB-IC Diesel,1425
3122,Kia Motors,31,Sportage DLX 2.0 16V Aut.,1426
3123,Kia Motors,31,Sportage DLX 2.0 16V Mec.,1427
3124,Kia Motors,31,Sportage DLX 2.2 Diesel Mec,1428
3125,Kia Motors,31,Sportage EX 2.0 16V Mec.,4477
3126,Kia Motors,31,Sportage EX 2.0 16V/ 2.0 16V Flex Aut.,5418
3127,Kia Motors,31,Sportage EX 2.7 V6 4x4 Aut.,1429
3128,Kia Motors,31,Sportage Grand 2.0 16V Aut.,1430
3129,Kia Motors,31,Sportage Grand 2.0 16V Mec.,1431
3130,Kia Motors,31,Sportage Grand 2.0 8V TB-IC Diesel,1432
3131,Kia Motors,31,Sportage GTE 2.2 4x4 Diesel,1433
3132,Kia Motors,31,Sportage LX 2.0 16V 142cv 5p,1434
3133,Kia Motors,31,Sportage LX 2.0 16V/ 2.0 16V Flex  Aut.,5419
3134,Kia Motors,31,Sportage LX 2.0 16V/ 2.0 16V Flex Mec.,5420
3135,Kia Motors,31,Sportage Targa 2.0 16V,1435
3136,Kia Motors,31,Stinger GT 3.3 V6 Bi-Turbo 370cv Aut.,8496
3137,Lada,32,Laika 1.5,1436
3138,Lada,32,Laika 1.6,1437
3139,Lada,32,Laika SW 5p,1438
3140,Lada,32,Niva 1.6 RC/ Pantanal 4x4,1439
3141,Lada,32,Niva 1.6/ CD 4x4,1440
3142,Lada,32,Niva 1.7i 4x4,1441
3143,Lada,32,Samara 1.3/ 1.5,1442
3144,LAMBORGHINI,171,AVENTADOR LP 700-4,6110
3145,LAMBORGHINI,171,AVENTADOR LP 700-4 ROADSTER,6922
3146,LAMBORGHINI,171,AVENTADOR LP 770-4 SVJ,8863
3147,LAMBORGHINI,171,AVENTADOR S LP 740-4,8083
3148,LAMBORGHINI,171,AVENTADOR S LP 740-4 ROADSTER,8750
3149,LAMBORGHINI,171,Gallardo Coupe LP550-2 Bicolore,6112
3150,LAMBORGHINI,171,Gallardo Coupe LP560-4,5375
3151,LAMBORGHINI,171,Gallardo Coupe LP570-4 Sup.Trof.Stradale,6114
3152,LAMBORGHINI,171,Gallardo Coupe Superleggera LP570-4,5376
3153,LAMBORGHINI,171,Gallardo Coupe Valentino Balboni LP550-2,5377
3154,LAMBORGHINI,171,Gallardo Spyder LP560-4,5378
3155,LAMBORGHINI,171,Gallardo Spyder Performante LP570-4,5744
3156,LAMBORGHINI,171,HURACAN Coupe LP 610-4,7138
3157,LAMBORGHINI,171,HURACAN Coupe Performante LP 640-4,8458
3158,LAMBORGHINI,171,HURACAN Coupe RWD LP 580-2,8084
3159,LAMBORGHINI,171,HURACAN EVO Coupe LP 640-4,8958
3160,LAMBORGHINI,171,HURACAN EVO Spyder LP 640-4,8959
3161,LAMBORGHINI,171,HURACAN Spyder LP 610-4,7884
3162,LAMBORGHINI,171,URUS LP-650-4,8545
3163,Land Rover,33,Defender 110 2.0 Turbo HSE Si4 Aut.,9136
3164,Land Rover,33,Defender 110 2.0 Turbo S Si4 Aut.,9137
3165,Land Rover,33,Defender 110 2.0 Turbo SE Si4 Aut.,9138
3166,Land Rover,33,Defender 110 2.4 122cv T.Diesel,4532
3167,Land Rover,33,Defender 110 2.5 HCPU TDi CS Diesel,1443
3168,Land Rover,33,Defender 110 2.5 TDi County Pers. Diesel,1444
3169,Land Rover,33,Defender 110 2.5 TDi Hard Top Diesel,1445
3170,Land Rover,33,Defender 110 2.5 TDi High Capacity Dies.,1446
3171,Land Rover,33,Defender 110 2.5 TDi Personel Diesel,1447
3172,Land Rover,33,Defender 110 LE FIRE & ICE 2.4 T. Diesel,5072
3173,Land Rover,33,Defender 110 RAW 2.4 122cv T. Diesel,5555
3174,Land Rover,33,Defender 110 SVX Lim.Edit. 2.4 T.Diesel,4811
3175,Land Rover,33,Defender 110 TD5 2.5 4x4 Diesel,3971
3176,Land Rover,33,Defender 110 TDI County SW Diesel,1448
3177,Land Rover,33,Defender 110 TDI SW Diesel,1449
3178,Land Rover,33,Defender 130 Chassis CD Diesel,1450
3179,Land Rover,33,Defender 130 High CAP Diesel,1451
3180,Land Rover,33,Defender 130 TDI CD Diesel,1452
3181,Land Rover,33,Defender 90 2.4 122cv T.Diesel,4533
3182,Land Rover,33,Defender 90 2.5 TDi CS Diesel,1453
3183,Land Rover,33,Defender 90 LE FIRE & ICE 2.4 T. Diesel,5073
3184,Land Rover,33,Defender 90 RAW 2.4 122cv T.Diesel,5556
3185,Land Rover,33,Defender 90 Soft Top Diesel,1454
3186,Land Rover,33,Defender 90 SVX Lim.Edit. 2.4 T.Diesel,4812
3187,Land Rover,33,Defender 90 TDI CSW Diesel,1455
3188,Land Rover,33,Defender 90 TDI Hard Top Diesel,1456
3189,Land Rover,33,Defender 90 TDI SW Diesel,1457
3190,Land Rover,33,Discov. Sp. HSE 2.0 TB 240cv Die. Aut,8241
3191,Land Rover,33,Discovery ES 3.9 V8,1458
3192,Land Rover,33,Discovery ES 4.0 V8 Aut.,1459
3193,Land Rover,33,Discovery ES TD5 2.5 4x4 4p Diesel Aut.,1460
3194,Land Rover,33,Discovery ES TD5 2.5 4x4 4p Diesel Mec.,1461
3195,Land Rover,33,Discovery First Ed. 3.0 TD6 4x4 Die. Aut,8015
3196,Land Rover,33,Discovery HSE 3.0 V6 4x4 Aut.,8408
3197,Land Rover,33,Discovery HSE 3.0 V6 4x4 TD6 Diesel Aut.,7973
3198,Land Rover,33,Discovery HSE Lux. 3.0 TD6 4x4 Die. Aut.,8016
3199,Land Rover,33,Discovery HSE Lux. 3.0 V6 4x4 Aut.,8409
3200,Land Rover,33,Discovery RAW 3.0 4x4 TDV6 Diesel Aut.,7286
3201,Land Rover,33,Discovery S 3.0 V6 4x4 Aut.,8410
3202,Land Rover,33,Discovery S 3.0 V6 4x4 TD6 Diesel Aut.,8411
3203,Land Rover,33,Discovery SE 3.0 V6 4x4 Aut.,8412
3204,Land Rover,33,Discovery SE 3.0 V6 4x4 TD6  Diesel Aut.,8017
3205,Land Rover,33,Discovery Sport BLACK 2.2 4x4 Dies. Aut.,7550
3206,Land Rover,33,Discovery Sport HSE 2.0 4x4 Aut/ Flex,7192
3207,Land Rover,33,Discovery Sport HSE 2.0 4x4 Diesel Aut.,7796
3208,Land Rover,33,Discovery Sport HSE 2.2 4x4 Diesel Aut.,7392
3209,Land Rover,33,Discovery Sport HSE L. 2.0 4x4 Die. Aut.,7925
3210,Land Rover,33,Discovery Sport HSE L. 2.2 4x4 Die. Aut.,7457
3211,Land Rover,33,Discovery Sport HSE Lux. 2.0 4x4 /Flex,7193
3212,Land Rover,33,Discovery Sport Landmark 2.0 4x4 Diesel,8631
3213,Land Rover,33,Discovery Sport S 2.0 4x4 Diesel. Aut,8992
3214,Land Rover,33,Discovery Sport S 2.0 4x4 Flex Aut.,9022
3215,Land Rover,33,Discovery Sport SE 2.0 4x4 Aut./Flex,7194
3216,Land Rover,33,Discovery Sport SE 2.0 4x4 Diesel Aut.,7797
3217,Land Rover,33,Discovery Sport SE 2.2 4x4 Diesel Aut.,7393
3218,Land Rover,33,Discovery Sport SE R-Dyn 2.0 Si4 Flex,9023
3219,Land Rover,33,Discovery Sport SE R-Dyn. 2.0 TB Die.,8960
3220,Land Rover,33,Discovery TDI 2.5 Diesel,1462
3221,Land Rover,33,Discovery3 HSE 2.7 4x4 TDI Diesel Aut.,1463
3222,Land Rover,33,Discovery3 HSE 4.4 V8 4x4 299cv Aut.,1464
3223,Land Rover,33,Discovery3 S 2.7 4x4 TDI Diesel Aut.,1465
3224,Land Rover,33,Discovery3 S 4.0 V6 4x4 215cv Aut.,4201
3225,Land Rover,33,Discovery3 SE 2.7 4x4 TDI Diesel Aut.,4417
3226,Land Rover,33,Discovery3 SE 4.0 V6 4x4 215cv Aut.,1466
3227,Land Rover,33,Discovery4 B&W 3.0 4x4 TDV6 Diesel Aut.,5624
3228,Land Rover,33,Discovery4 BLACK 3.0 4x4 SDV6 Dies. Aut.,7353
3229,Land Rover,33,Discovery4 GRAPHITE 3.0 4x4 SDV6 Die.Aut,7704
3230,Land Rover,33,Discovery4 HSE 2.7 4x4 TDV6 Diesel Aut.,5141
3231,Land Rover,33,Discovery4 HSE 3.0 4x4 TDV6/SDV6 Die.Aut,5142
3232,Land Rover,33,Discovery4 HSE 5.0 4x4 Aut.,5143
3233,Land Rover,33,Discovery4 S 2.7 4x4 TDV6 Diesel Aut.,5131
3234,Land Rover,33,Discovery4 S 3.0 4X4 TDV6 Diesel Aut.,5899
3235,Land Rover,33,Discovery4 SE 2.7 4x4 TDV6 Diesel Aut.,5109
3236,Land Rover,33,Discovery4 SE 3.0 4x4 TDV6/SDV6 Die.Aut.,5144
3237,Land Rover,33,Freelander 1.8 16v,1467
3238,Land Rover,33,Freelander HSE 2.5 V6 24V 177cv 5p,1468
3239,Land Rover,33,Freelander HSE3 2.5 V6 24V 177cv 3p,3823
3240,Land Rover,33,Freelander S/ SE 2.5 V6 24V 177cv 5p,1469
3241,Land Rover,33,Freelander SE3 2.5 V6 24V 177cv 3p,1470
3242,Land Rover,33,Freelander2 Dynamique 2.2 SD4 T. Diesel,6177
3243,Land Rover,33,Freelander2 HSE 2.2 SD4 190cv T.Diesel,5557
3244,Land Rover,33,Freelander2 I6 HSE 3.2 232cv Aut. 5p,4303
3245,Land Rover,33,Freelander2 I6 LE Sport 3.2 232cv Aut. 5,5537
3246,Land Rover,33,Freelander2 I6 S 3.2 232cv Aut. 5p,4304
3247,Land Rover,33,Freelander2 I6 S Sport 3.2 232cv Aut. 5p,5379
3248,Land Rover,33,Freelander2 I6 SE 3.2 232cv Aut. 5p,4305
3249,Land Rover,33,Freelander2 S 2.2 SD4 190cv T.Diesel,5558
3250,Land Rover,33,Freelander2 SE 2.2 SD4 190cv T.Diesel,5559
3251,Land Rover,33,Freelander2 Si4 Dyn. 2.0 240cv Aut. 5p,6385
3252,Land Rover,33,Freelander2 Si4 HSE 2.0 240cv Aut. 5p,6386
3253,Land Rover,33,Freelander2 Si4 S 2.0 240cv Aut. 5p,6387
3254,Land Rover,33,Freelander2 Si4 SE 2.0 240cv Aut. 5p,6388
3255,Land Rover,33,New Range/Range Rover Vogue 3.9 V8,1471
3256,Land Rover,33,Range R. EVO HSE Si4 R-Dyn.2.0 300cv Aut,8751
3257,Land Rover,33,Range R. EVO SE Si4 R-Dyn. 2.0 Flex Aut.,8904
3258,Land Rover,33,Range R. Sport Autob. 3.0 SDV6 Diesel,6389
3259,Land Rover,33,Range R. Sport Autob. Dyn.SCHA. 5.0 V8,7139
3260,Land Rover,33,Range R. Sport Autob. SUPERCHAR. 5.0 V8,6390
3261,Land Rover,33,Range R. Sport HSE Dyna. 3.0 SDV6 Dies.,8459
3262,Land Rover,33,Range R. Sport HSE Dynamic SUPERC.5.0 V8,6641
3263,Land Rover,33,Range R. Sport HSE SUPERCHARGED 3.0 V6,6665
3264,Land Rover,33,Range R. Sport HST SUPERCHARGED 3.0 V6,7483
3265,Land Rover,33,Range R. Sport L. Edit. SCHARGED 3.0 V6,7764
3266,Land Rover,33,Range R. Sport TECH S 3.0 SDV6 Diesel,7307
3267,Land Rover,33,Range R. SV Autob. Sc. Dyn. SWB 5.0 V8,9341
3268,Land Rover,33,Range R. SV Autob. Super. LWB 5.0 V8,9053
3269,Land Rover,33,Range R. SVAutobiography SUPERC. 5.0 V8,7667
3270,Land Rover,33,Range R. VE. R-Dyn HSE 2.0 4X4 300cv Aut,8522
3271,Land Rover,33,Range R. VE. R-Dyn S 2.0 4X4 300cv Aut.,8523
3272,Land Rover,33,Range R. VE. R-Dyn SE 2.0 4x4 250cv Aut.,8095
3273,Land Rover,33,Range R. VE. R-Dyn SE 2.0 4x4 300cv Aut.,8478
3274,Land Rover,33,Range R. VEL. R-Dyn HSE 3.0 PH6 4x4 Aut.,9342
3275,Land Rover,33,Range R. VEL. R-Dyn. 2.0 4x4 250cv Aut.,8090
3276,Land Rover,33,Range R. VEL. R-Dyn. 2.0 4x4 300cv Aut.,8479
3277,Land Rover,33,Range R. VEL. R-Dyn.SE 3.0 PH6 4x4 Aut.,9343
3278,Land Rover,33,Range R. VELAR 2.0 4x4 TB 250cv Aut.,8085
3279,Land Rover,33,Range R. VELAR 3.0 4x4 V6 380cv Aut.,8086
3280,Land Rover,33,Range R. VELAR First Ed. 3.0 4x4 V6 Aut.,8087
3281,Land Rover,33,Range R. VELAR HSE 2.0 4x4 TB 250cv Aut.,8088
3282,Land Rover,33,Range R. VELAR HSE 3.0 4x4 V6 380cv Aut,8089
3283,Land Rover,33,Range R. VELAR R-Dyn. 3.0 4x4 V6 Aut.,8091
3284,Land Rover,33,Range R. VELAR R-Dyn. HSE 2.0 4x4 TB Aut,8092
3285,Land Rover,33,Range R. VELAR R-Dyn. HSE 3.0 4x4 V6 Aut,8093
3286,Land Rover,33,Range R. VELAR R-Dyn. S 2.0 4x4 TB Aut.,8097
3287,Land Rover,33,Range R. VELAR R-Dyn. S 3.0 4x4 V6 Aut.,8094
3288,Land Rover,33,Range R. VELAR R-Dyn. SE 3.0 4x4 V6 Aut.,8096
3289,Land Rover,33,Range R. VELAR S 2.0 4x4 TB 250cv Aut.,8098
3290,Land Rover,33,Range R. VELAR S 2.0 4x4 TB 300cv Aut.,8497
3291,Land Rover,33,Range R. VELAR S 3.0 4x4 V6 380cv Aut.,8099
3292,Land Rover,33,Range R. VELAR SE 2.0 4x4 TB 250cv Aut.,8100
3293,Land Rover,33,Range R. VELAR SE 3.0 4x4 V6 380cv Aut.,8101
3294,Land Rover,33,Range R. VELAR SV Autob. Super.C 5.0 V8,8961
3295,Land Rover,33,Range R. Vogue 4.4 TDV8/SDV8 Diesel Aut.,5421
3296,Land Rover,33,Range R. Vogue Autob. SUPERCHAR. 5.0 V8,6391
3297,Land Rover,33,Range R. Vogue/4.4 Autobio. SDV8 Diesel.,6392
3298,Land Rover,33,Range R.EVO DYNAMIC. BLACK 2.0 Aut. 5p,7354
3299,Land Rover,33,Range R.EVO STYLE 2.0 Aut. 5p,7355
3300,Land Rover,33,Range R.EVOQ. HSE Dyn. Convers 2.0 Aut.,7926
3301,Land Rover,33,Range R.EVOQUE Dynamic 2.0 Aut 3p,5700
3302,Land Rover,33,Range R.EVOQUE Dynamic 2.0 Aut 5p,5701
3303,Land Rover,33,Range R.EVOQUE Dynamic Tech 2.0 Aut 3p,5707
3304,Land Rover,33,Range R.EVOQUE Dynamic Tech 2.0 Aut 5p,5702
3305,Land Rover,33,Range R.EVOQUE HSE Dyna. 2.0 Dies. Aut.,8214
3306,Land Rover,33,Range R.EVOQUE LONDON 2.0 240cv Aut. 5p,7287
3307,Land Rover,33,Range R.EVOQUE ONE SICILIAN 2.0 Aut. 5p,6697
3308,Land Rover,33,Range R.EVOQUE Prestige 2.0 Aut. 5p,5703
3309,Land Rover,33,Range R.EVOQUE Prestige 2.2 5p Dies.,6923
3310,Land Rover,33,Range R.EVOQUE Prestige Tech 2.0 Aut 5p,5704
3311,Land Rover,33,Range R.EVOQUE PrestigeTech 2.2 5p Dies.,6924
3312,Land Rover,33,Range R.EVOQUE Pure  2.0 Aut. 5p,5705
3313,Land Rover,33,Range R.EVOQUE Pure 2.0 Aut. 3p,5706
3314,Land Rover,33,Range R.EVOQUE SD4 HSE 2.2 Dies. Aut.5p,7551
3315,Land Rover,33,Range R.EVOQUE SD4 SE 2.2 Dies. Aut. 5p,7374
3316,Land Rover,33,Range R.EVOQUE Si4 HSE Dyn. 2.0/Flex Aut,7394
3317,Land Rover,33,Range R.EVOQUE Si4 SE 2.0 Aut.5p/Flex,7375
3318,Land Rover,33,Range R.EVOQUE Si4 SE Dynamic 2.0 Aut.,7395
3319,Land Rover,33,Range R.Sport HSE Dynamic 4.4 SDV8 Dies.,7396
3320,Land Rover,33,Range R.Sport SE 3.0 4x4 TDV6/SDV6 Dies.,5133
3321,Land Rover,33,Range Rover EVOQUE Autobiography 2.0 Aut,8413
3322,Land Rover,33,Range Rover EVOQUE HSE 2.0 Diesel Aut.,8498
3323,Land Rover,33,Range Rover EVOQUE Pure Tech 2.0 Aut. 3p,6466
3324,Land Rover,33,Range Rover EVOQUE Pure Tech 2.0 Aut. 5p,6328
3325,Land Rover,33,Range Rover EVOQUE SE 2.0 Diesel Aut.,7798
