Id_Anuncio_ShopCar,Modelo,Cor, Combustível,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca,Data_Extracao_Dados
1118226,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Branca,Diesel,5500.0,298000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/21-21/1118226,Gilmar Automóveis,"Av. Marcelino Píres, 4085 - Jardim Caramuru - Dourados / MS",2021,2021, MS,"Av. Marcelino Píres, 4085 ", Jardim Caramuru , Dourados ,vw-volkswagen,25/10/2021
1122867,F150 SVT Raptor 6.2 V8 4X4 C.E. A/T,Preta,Gasolina,,299000.0,https://www.shopcar.com.br/veiculos/ford/f150-svt-raptor-6-2-v8-4x4-c-e/10-10/1122867,R.A. Veículos,"Av. Weimar Gonçalves Torres, 4020 - Jardim Caramuru - Dourados / MS",2010,2010, MS,"Av. Weimar Gonçalves Torres, 4020 ", Jardim Caramuru , Dourados ,ford,25/10/2021
1074839,F-Pace R-Sport  3.0 V6 24v Supercharged A/T,Branca,Gasolina,42200.0,299900.0,https://www.shopcar.com.br/veiculos/jaguar/f-pace-r-sport-3-0-v6-24v-supercharged/16-17/1074839,Mercosul Multimarcas,"Rua. Amazonas, 2914 - Zona II - Umuarama / PR",2016,2017, PR,"Rua. Amazonas, 2914 ", Zona II , Umuarama ,jaguar,25/10/2021
1125809,F-Pace R-Sport  3.0 V6 24v Supercharged A/T,Branca,Gasolina,45000.0,299900.0,https://www.shopcar.com.br/veiculos/jaguar/f-pace-r-sport-3-0-v6-24v-supercharged/16-17/1125809,Brutalle Premium,"Rua Dr. Antônio Alves Arantes, 385 - Chácara Cachoeira - Campo Grande / MS",2016,2017, MS,"Rua Dr. Antônio Alves Arantes, 385 ", Chácara Cachoeira , Campo Grande ,jaguar,25/10/2021
1125688,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,299900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/21-21/1125688,Yanko Select,"Av. Afonso Pena, 5786 - Chácara Cachoeira - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 5786 ", Chácara Cachoeira , Campo Grande ,toyota,25/10/2021
1125691,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Branca,Diesel,,299900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/17-18/1125691,MultCar Veículos,"Av. Antonio Joaquim de Moura Andrade, 991 - Centro - Nova Andradina / MS",2017,2018, MS,"Av. Antonio Joaquim de Moura Andrade, 991 ", Centro , Nova Andradina ,toyota,25/10/2021
1112875,Q7 Ambition 3.0 V6 TFSi 24v Quattro A/T,Cinza,Gasolina,91000.0,299900.0,https://www.shopcar.com.br/veiculos/audi/q7-ambition-3-0-v6-tfsi-24v-quattro/17-18/1112875,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2017,2018, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,audi,25/10/2021
1100351,Boxster 2.7 24v,Prata,Gasolina,40000.0,299990.0,https://www.shopcar.com.br/veiculos/porsche/boxster-2-7-24v/08-08/1100351,Brutalle Premium,"Rua Dr. Antônio Alves Arantes, 385 - Chácara Cachoeira - Campo Grande / MS",2008,2008, MS,"Rua Dr. Antônio Alves Arantes, 385 ", Chácara Cachoeira , Campo Grande ,porsche,25/10/2021
1126261,Compass Longitude 2.0TDi 16v 4x4 A/T,Branca,Diesel,15400.0,198000.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0tdi-16v-4x4/20-21/1126261,Arlindo Automóveis,"Av. Bandeirantes, 1879 - Taquarussu - Campo Grande / MS",2020,2021, MS,"Av. Bandeirantes, 1879 ", Taquarussu , Campo Grande ,jeep,25/10/2021
1096119,Eclipse Cross Outdoor 1.5T 16v AWD A/T,Prata,Gasolina,8000.0,198000.0,https://www.shopcar.com.br/veiculos/mitsubishi/eclipse-cross-outdoor-1-5t-16v-awd/19-20/1096119,Bruno Automóveis,"Av. Fernando Corrêa da Costa, 1069 - Centro - Campo Grande / MS",2019,2020, MS,"Av. Fernando Corrêa da Costa, 1069 ", Centro , Campo Grande ,mitsubishi,25/10/2021
1121564,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,81000.0,198000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-17/1121564,Confia Motors,"Rua João Silva, 350 - Centro - Três Lagoas / MS",2017,2017, MS,"Rua João Silva, 350 ", Centro , Três Lagoas ,toyota,25/10/2021
1118727,L200 Triton Sport HPE-S 2.4TDi 16v 4X4 C.D. A/T,Branca,Diesel,72806.0,198000.0,https://www.shopcar.com.br/veiculos/mitsubishi/l200-triton-sport-hpe-s-2-4tdi-16v-4x4-c-d/18-19/1118727,HP Motors,"Av. 11 de Dezembro, 85 - Coronel Camisão - Jardim / MS",2018,2019, MS,"Av. 11 de Dezembro, 85 ", Coronel Camisão , Jardim ,mitsubishi,25/10/2021
1106386,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,Cinza,Diesel,39000.0,198000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-20/1106386,Negócios Veículos,"Rua Ceará, 1969 - Vila Célia - Campo Grande / MS",2019,2020, MS,"Rua Ceará, 1969 ", Vila Célia , Campo Grande ,gm-chevrolet,25/10/2021
1113462,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,103880.0,198900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/16-16/1113462,Moto Racer,"Av. Weimar Gonçalves Torres, 4031 - Jardim Caramuru - Dourados / MS",2016,2016, MS,"Av. Weimar Gonçalves Torres, 4031 ", Jardim Caramuru , Dourados ,toyota,25/10/2021
1121284,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,Branca,Diesel,87918.0,198900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/18-19/1121284,Nação Chevrolet,"Av. Cel. Antonino, 1568 - Coronel Antonino - Campo Grande / MS",2018,2019, MS,"Av. Cel. Antonino, 1568 ", Coronel Antonino , Campo Grande ,gm-chevrolet,25/10/2021
/942287,L200 Triton GLX Outdoor 2.4TDi 16v 4X4 C.D.,Branca,Diesel,,198990.0,https://www.shopcar.com.br/veiculos/mitsubishi/l200-triton-glx-outdoor-2-4tdi-16v-4x4-c-d/21-22/942287,HC Veículos Especiais,"Av. Consul Assaf Trad, 1840 - Mata do Jacinto - Campo Grande / MS",2021,1922, MS,"Av. Consul Assaf Trad, 1840 ", Mata do Jacinto , Campo Grande ,mitsubishi,25/10/2021
1121625,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,Branca,Diesel,48000.0,198990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/19-20/1121625,Brutalle Premium,"Rua Dr. Antônio Alves Arantes, 385 - Chácara Cachoeira - Campo Grande / MS",2019,2020, MS,"Rua Dr. Antônio Alves Arantes, 385 ", Chácara Cachoeira , Campo Grande ,gm-chevrolet,25/10/2021
1110626,2500 Laramie 6.7TDi 24v 4X4 C.D.,Prata,Diesel,138126.0,199000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/11-12/1110626,Yanko Select,"Av. Afonso Pena, 5786 - Chácara Cachoeira - Campo Grande / MS",2011,2012, MS,"Av. Afonso Pena, 5786 ", Chácara Cachoeira , Campo Grande ,ram,25/10/2021
1118752,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Branca,Diesel,110637.0,199000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/17-18/1118752,Seminovos Grupo Enzo (Dourados),"Av. Marcelino Pires, 8360 - Jardim Márcia - Dourados / MS",2017,2018, MS,"Av. Marcelino Pires, 8360 ", Jardim Márcia , Dourados ,vw-volkswagen,25/10/2021
1087024,C 200 EQ Boost 1.5T 16v A/T,Preta,Híbrido,17600.0,199000.0,https://www.shopcar.com.br/veiculos/mercedes-benz/c-200-eq-boost-1-5t-16v/18-19/1087024,Tomitão Carros e Negócios,"Av. Ceará, 2678 - Vila Rica - Campo Grande / MS",2018,2019, MS,"Av. Ceará, 2678 ", Vila Rica , Campo Grande ,mercedes-benz,25/10/2021
1109638,L200 Triton Sport HPE-S 2.4TDi 16v 4X4 C.D. A/T,Branca,Diesel,56000.0,199000.0,https://www.shopcar.com.br/veiculos/mitsubishi/l200-triton-sport-hpe-s-2-4tdi-16v-4x4-c-d/18-19/1109638,Gilmar Automóveis,"Av. Marcelino Píres, 4085 - Jardim Caramuru - Dourados / MS",2018,2019, MS,"Av. Marcelino Píres, 4085 ", Jardim Caramuru , Dourados ,mitsubishi,25/10/2021
1127122,Pajero Full HPE 3.2TDi 16v AWC-R A/T,Preta,Diesel,96400.0,199000.0,https://www.shopcar.com.br/veiculos/mitsubishi/pajero-full-hpe-3-2tdi-16v-awc-r/16-16/1127122,Ponto Com Veículos,"Rua Sebastião Lima, 406 - Monte Líbano - Campo Grande / MS",2016,2016, MS,"Rua Sebastião Lima, 406 ", Monte Líbano , Campo Grande ,mitsubishi,25/10/2021
1121686,TrailBlazer LTZ 2.8CTDi 16v 4x4 A/T,Prata,Diesel,70000.0,199000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-ltz-2-8ctdi-16v-4x4/17-18/1121686,Enzo Volvo,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2017,2018, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,gm-chevrolet,25/10/2021
1115101,Hilux SRV 2.7 16v 4x4 C.D. A/T,Prata,Flex,16300.0,199800.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-2-7-16v-4x4-c-d/19-20/1115101,Alvorada Veículos,"Av. Capitão Olinto Mancini, 2960 - Jardim Alvorada - Três Lagoas / MS",2019,2020, MS,"Av. Capitão Olinto Mancini, 2960 ", Jardim Alvorada , Três Lagoas ,toyota,25/10/2021
1090587,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Azul,Diesel,145000.0,199900.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/12-12/1090587,MG Motors,"Av. Ernesto Geisel, 5507 - Amambaí - Campo Grande / MS",2012,2012, MS,"Av. Ernesto Geisel, 5507 ", Amambaí , Campo Grande ,ram,25/10/2021
1113907,3008 Griffe Pack 1.6 16v THP A/T,Branca,Gasolina,6434.0,199900.0,https://www.shopcar.com.br/veiculos/peugeot/3008-griffe-pack-1-6-16v-thp/20-20/1113907,Pizino Motors,"Joaquim Murtinho, 1621 - Itanhangá - Campo Grande / MS",2020,2020, MS,"Joaquim Murtinho, 1621 ", Itanhangá , Campo Grande ,peugeot,25/10/2021
1112631,Amarok Comfortline 2.0TDi 16v 4x4 C.D. A/T,Prata,Diesel,71400.0,199900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-comfortline-2-0tdi-16v-4x4-c-d/19-20/1112631,Autobel Veículos,"Av. Afonso Pena, 5533 - Santa Fé - Campo Grande / MS",2019,2020, MS,"Av. Afonso Pena, 5533 ", Santa Fé , Campo Grande ,vw-volkswagen,25/10/2021
1123734,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Cinza,Diesel,116543.0,199900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/18-18/1123734,SF Carros e Camionetas,"Rua Joaquim Murtinho, 2121 - Itanhangá Park - Campo Grande / MS",2018,2018, MS,"Rua Joaquim Murtinho, 2121 ", Itanhangá Park , Campo Grande ,vw-volkswagen,25/10/2021
1115619,L200 Triton Sport HPE 2.4TDi 16v 4X4 C.D. A/T,Cinza,Diesel,130000.0,192000.0,https://www.shopcar.com.br/veiculos/mitsubishi/l200-triton-sport-hpe-2-4tdi-16v-4x4-c-d/18-19/1115619,Canaã Automóveis,"Av. Brasil, 3957 - Centro - Ponta Porã / MS",2018,2019, MS,"Av. Brasil, 3957 ", Centro , Ponta Porã ,mitsubishi,25/10/2021
1086624,S10 LT 2.8CTDi 16v 4x4 C.D. A/T,Cinza,Diesel,58000.0,192000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-8ctdi-16v-4x4-c-d/19-20/1086624,67 Veículos e Negócios,"Rua Diogo Bernardes, 21 - Vila Polonês - Campo Grande / MS",2019,2020, MS,"Rua Diogo Bernardes, 21 ", Vila Polonês , Campo Grande ,gm-chevrolet,25/10/2021
1124885,Frontier XE 2.3Bi-TDi 16v 4X4 C.D. A/T,Prata,Diesel,19269.0,192900.0,https://www.shopcar.com.br/veiculos/nissan/frontier-xe-2-3bi-tdi-16v-4x4-c-d/19-20/1124885,Ulsan Hyundai,"Av. Calógeras, 950 - Centro - Campo Grande / MS",2019,2020, MS,"Av. Calógeras, 950 ", Centro , Campo Grande ,nissan,25/10/2021
1107762,S10 High Country 2.8CTDi 16v 4x4 C.D. A/T,Branca,Diesel,191500.0,192900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-high-country-2-8ctdi-16v-4x4-c-d/17-18/1107762,R4 Motors,"Av Interlagos, 3388 - Vila Albuquerque - Campo Grande / MS",2017,2018, MS,"Av Interlagos, 3388 ", Vila Albuquerque , Campo Grande ,gm-chevrolet,25/10/2021
1114087,X1 sDrive20i GP 2.0T 16v A/T,Cinza,Gasolina,51800.0,192900.0,https://www.shopcar.com.br/veiculos/bmw/x1-sdrive20i-gp-2-0t-16v/18-19/1114087,Tecar Mercedes Benz,"Av. Afonso Pena, 5634 - Chácara Cachoeira - Campo Grande / MS",2018,2019, MS,"Av. Afonso Pena, 5634 ", Chácara Cachoeira , Campo Grande ,bmw,25/10/2021
1126157,Territory Titanium 1.5T 16v A/T,Branca,Gasolina,9344.0,193000.0,https://www.shopcar.com.br/veiculos/ford/territory-titanium-1-5t-16v/20-21/1126157,RJ Automóveis,"Av. Dom Pedro II, 819 - Centro - Caarapó / MS",2020,2021, MS,"Av. Dom Pedro II, 819 ", Centro , Caarapó ,ford,25/10/2021
1124199,3008 Griffe Pack 1.6 16v THP A/T,Branca,Gasolina,8142.0,193900.0,https://www.shopcar.com.br/veiculos/peugeot/3008-griffe-pack-1-6-16v-thp/19-20/1124199,Kart Veículos,"Rua Rio Grande do Sul, 357 - Jardim dos Estados - Campo Grande / MS",2019,2020, MS,"Rua Rio Grande do Sul, 357 ", Jardim dos Estados , Campo Grande ,peugeot,25/10/2021
1123197,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,Preta,Diesel,51000.0,194900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/20-20/1123197,Igarapé Veículos,"Av. Bandeirantes, 2186 - Nova Bandeirantes - Campo Grande / MS",2020,2020, MS,"Av. Bandeirantes, 2186 ", Nova Bandeirantes , Campo Grande ,gm-chevrolet,25/10/2021
1124550,Taos Highline 1.4 16v TSi A/T,Branca,Flex,,194990.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/taos-highline-1-4-16v-tsi/21-22/1124550,K&D Veículos,"Rua Cabral, 2064 - Aeroporto - Corumbá / MS",2021,1922, MS,"Rua Cabral, 2064 ", Aeroporto , Corumbá ,vw-volkswagen,25/10/2021
1105669,Compass Trailhawk 2.0TDi 16v 4x4 A/T,Cinza,Diesel,16000.0,195000.0,https://www.shopcar.com.br/veiculos/jeep/compass-trailhawk-2-0tdi-16v-4x4/20-20/1105669,Gilmar Automóveis,"Av. Marcelino Píres, 4085 - Jardim Caramuru - Dourados / MS",2020,2020, MS,"Av. Marcelino Píres, 4085 ", Jardim Caramuru , Dourados ,jeep,25/10/2021
1109835,Hilux SRV 2.7 16v 4x4 C.D. A/T,Prata,Flex,13000.0,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-2-7-16v-4x4-c-d/19-20/1109835,Gilmar Automóveis,"Av. Marcelino Píres, 4085 - Jardim Caramuru - Dourados / MS",2019,2020, MS,"Av. Marcelino Píres, 4085 ", Jardim Caramuru , Dourados ,toyota,25/10/2021
1117841,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/17-18/1117841,Maxs Veículos Jardim,"Av. Duque de Caxias, 1960 - Camisão - Jardim / MS",2017,2018, MS,"Av. Duque de Caxias, 1960 ", Camisão , Jardim ,toyota,25/10/2021
1116335,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Preta,Diesel,134184.0,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/16-17/1116335,Alex Teixeira Rodrigues,Dourados - MS,2016,2017,,Dourados , MS,,toyota,25/10/2021
1093696,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Vermelha,Diesel,155000.0,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/16-16/1093696,Antonio Morgado Ferreira,Campo Grande - MS,2016,2016,,Campo Grande , MS,,toyota,25/10/2021
1126067,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,198508.0,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/16-16/1126067,JD Veículos,"Rua Ana Neri, 63 - Granja - Ponta Porã / MS",2016,2016, MS,"Rua Ana Neri, 63 ", Granja , Ponta Porã ,toyota,25/10/2021
1107889,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,155969.0,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/16-16/1107889,Seminovos Grupo Enzo (Dourados),"Av. Marcelino Pires, 8360 - Jardim Márcia - Dourados / MS",2016,2016, MS,"Av. Marcelino Pires, 8360 ", Jardim Márcia , Dourados ,toyota,25/10/2021
1111632,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/15-16/1111632,Veículos Vô Pacheco,"Av. Goiás, 659 - Parque União - Chapadão do Sul / MS",2015,2016, MS,"Av. Goiás, 659 ", Parque União , Chapadão do Sul ,toyota,25/10/2021
1119660,Hilux SW4 SRV D4-D 3.0TDi 16v A/T,Prata,Diesel,120000.0,195000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srv-d4-d-3-0tdi-16v/14-15/1119660,Bruno Automóveis,"Av. Fernando Corrêa da Costa, 1069 - Centro - Campo Grande / MS",2014,2015, MS,"Av. Fernando Corrêa da Costa, 1069 ", Centro , Campo Grande ,toyota,25/10/2021
1110781,Q5 Ambiente 2.0 TFSi 16v Quattro A/T,Prata,Gasolina,60000.0,195000.0,https://www.shopcar.com.br/veiculos/audi/q5-ambiente-2-0-tfsi-16v-quattro/17-18/1110781,Enzo Volvo,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2017,2018, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,audi,25/10/2021
1120022,S10 High Country 2.8CTDi 16v 4x4 C.D. A/T,Branca,Diesel,79207.0,195000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-high-country-2-8ctdi-16v-4x4-c-d/16-17/1120022,Absoluta Automóveis,"Av. Rosario Congro, 2299 - Jardim Angélica - Três Lagoas / MS",2016,2017, MS,"Av. Rosario Congro, 2299 ", Jardim Angélica , Três Lagoas ,gm-chevrolet,25/10/2021
1116118,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,136000.0,255000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/19-19/1116118,Douramotors Veículos,"Av. Marcelino Pires, 8805 - Centro - Dourados / MS",2019,2019, MS,"Av. Marcelino Pires, 8805 ", Centro , Dourados ,toyota,25/10/2021
1109084,Ranger Limited 3.2TDCi 20v 4x4 C.D. A/T,Branca,Diesel,9600.0,255000.0,https://www.shopcar.com.br/veiculos/ford/ranger-limited-3-2tdci-20v-4x4-c-d/20-21/1109084,Gilmar Automóveis,"Av. Marcelino Píres, 4085 - Jardim Caramuru - Dourados / MS",2020,2021, MS,"Av. Marcelino Píres, 4085 ", Jardim Caramuru , Dourados ,ford,25/10/2021
1120558,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,23686.0,256900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/19-20/1120558,SF Carros e Camionetas,"Rua Joaquim Murtinho, 2121 - Itanhangá Park - Campo Grande / MS",2019,2020, MS,"Rua Joaquim Murtinho, 2121 ", Itanhangá Park , Campo Grande ,toyota,25/10/2021
1104607,X1 xDrive25i Sport 2.0T 16v,Preta,Flex,20300.0,257500.0,https://www.shopcar.com.br/veiculos/bmw/x1-xdrive25i-sport-2-0t-16v/19-20/1104607,Jean Cleiton Santi,Campo Grande - MS,2019,2020,,Campo Grande , MS,,bmw,25/10/2021
1086236,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,3000.0,257900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1086236,Fábio Despachante & Veículos,"Av. Salgado Filho, 1176 - Amambaí - Campo Grande / MS",2021,2021, MS,"Av. Salgado Filho, 1176 ", Amambaí , Campo Grande ,toyota,25/10/2021
1079300,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Cinza,Diesel,42000.0,258800.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/19-20/1079300,V4 Veículos,"Av. Fabio Zahran, 7279 - Jd. America  - Campo Grande / MS",2019,2020, MS,"Av. Fabio Zahran, 7279 ", Jd. America  , Campo Grande ,vw-volkswagen,25/10/2021
1094024,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Branca,Diesel,18035.0,258800.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/19-20/1094024,V4 Veículos,"Av. Fabio Zahran, 7279 - Jd. America  - Campo Grande / MS",2019,2020, MS,"Av. Fabio Zahran, 7279 ", Jd. America  , Campo Grande ,vw-volkswagen,25/10/2021
1110593,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Cinza,Diesel,43000.0,258900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/18-19/1110593,Auto Car Veículos,"Av. Bandeirantes, 1383 - Vila Bandeirantes - Campo Grande / MS",2018,2019, MS,"Av. Bandeirantes, 1383 ", Vila Bandeirantes , Campo Grande ,toyota,25/10/2021
1110637,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Cinza,Diesel,43000.0,258900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/18-19/1110637,Estilo Car Veículos,"Av. Bandeirantes, 1366 - Vila Bandeirantes - Campo Grande / MS",2018,2019, MS,"Av. Bandeirantes, 1366 ", Vila Bandeirantes , Campo Grande ,toyota,25/10/2021
1126312,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,62600.0,259900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/18-19/1126312,Kampai,"Rua Rio Branco, 59 - Centro - Corumbá / MS",2018,2019, MS,"Rua Rio Branco, 59 ", Centro , Corumbá ,toyota,25/10/2021
1123899,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Preta,Diesel,27481.0,259990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/20-20/1123899,Vemais Suzuki,"Av. Ricardo Brandão, 566 - Itanhangá Park - Campo Grande / MS",2020,2020, MS,"Av. Ricardo Brandão, 566 ", Itanhangá Park , Campo Grande ,toyota,25/10/2021
1116207,Hilux SW4 SRV 2.7 16v A/T,Prata,Flex,17240.0,260000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srv-2-7-16v/21-21/1116207,Show Room,"Av. Ricardo Brandão, 400 - Itanhangá Park - Campo Grande / MS",2021,2021, MS,"Av. Ricardo Brandão, 400 ", Itanhangá Park , Campo Grande ,toyota,25/10/2021
1113011,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Branca,Diesel,100000.0,260000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/17-17/1113011,CG Automóveis,"Av. Presidente Vargas, 533 - Ipezal - Angélica / MS",2017,2017, MS,"Av. Presidente Vargas, 533 ", Ipezal , Angélica ,toyota,25/10/2021
1091770,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Branca,Diesel,101500.0,260000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/16-17/1091770,Guaritá Motors,"Rua Ediberto Celestino de Oliveira, 2125 - Jardim Caramuru - Dourados / MS",2016,2017, MS,"Rua Ediberto Celestino de Oliveira, 2125 ", Jardim Caramuru , Dourados ,toyota,25/10/2021
1123551,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,21000.0,262000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/20-20/1123551,Gilmar Automóveis,"Av. Marcelino Píres, 4085 - Jardim Caramuru - Dourados / MS",2020,2020, MS,"Av. Marcelino Píres, 4085 ", Jardim Caramuru , Dourados ,toyota,25/10/2021
1076192,S10 High Country 2.8CTDi 16v 4x4 C.D. A/T,Branca,Diesel,8000.0,262000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-high-country-2-8ctdi-16v-4x4-c-d/21-21/1076192,João Alexandre de Oliveira Yoshimoto,Fátima do Sul - MS,2021,2021,,Fátima do Sul , MS,,gm-chevrolet,25/10/2021
1121740,S10 High Country 2.8CTDi 16v 4x4 C.D. A/T,Preta,Diesel,10000.0,262000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-high-country-2-8ctdi-16v-4x4-c-d/21-21/1121740,67 Veículos e Negócios,"Rua Diogo Bernardes, 21 - Vila Polonês - Campo Grande / MS",2021,2021, MS,"Rua Diogo Bernardes, 21 ", Vila Polonês , Campo Grande ,gm-chevrolet,25/10/2021
1095373,Bronco Sport Wildtrak 2.0T 16v A/T,Cinza,Gasolina,,265000.0,https://www.shopcar.com.br/veiculos/ford/bronco-sport-wildtrak-2-0t-16v/21-22/1095373,Divali Veículos,"Av. Antonio Joaquim de Moura Andrade, 2981 - Centro - Nova Andradina / MS",2021,1922, MS,"Av. Antonio Joaquim de Moura Andrade, 2981 ", Centro , Nova Andradina ,ford,25/10/2021
