Id_Anuncio_ShopCar,Modelo,Cor,Combustivel,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca,Data_Extracao_Dados
1137317,320i GT Sport 2.0T 16v A/T,Preta,Flex,75000.0,,https://www.shopcar.com.br/veiculos/bmw/320i-gt-sport-2-0t-16v/14-15/1137317,BSG Ve�culos,"Av. Cel. Antonino, 2053 - Conj. Res. Estrela do Sul - Campo Grande / MS",2014,2015, MS,"Av. Cel. Antonino, 2053 ", Conj. Res. Estrela do Sul , Campo Grande ,bmw,01/01/2022
1089826,500 Cult 1.4,Branca,Flex,,,https://www.shopcar.com.br/veiculos/fiat/500-cult-1-4/12-12/1089826,Via Car,"Av Bandeirantes, 2991 - Vila Bandeirantes - Campo Grande / MS",2012,2012, MS,"Av Bandeirantes, 2991 ", Vila Bandeirantes , Campo Grande ,fiat,01/01/2022
1077031,650i Cabriolet 4.4T V8 32v A/T,Branca,Flex,10245.0,,https://www.shopcar.com.br/veiculos/bmw/650i-cabriolet-4-4t-v8-32v/11-12/1077031,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2011,2012, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,bmw,01/01/2022
1141705,A 200 Urban 1.6T 16v,Prata,Gasolina,100000.0,,https://www.shopcar.com.br/veiculos/mercedes-benz/a-200-urban-1-6t-16v/13-13/1141705,America Ve�culos,"Rua Isidoro Pedroso, 290 - Vila Alba - Dourados / MS",2013,2013, MS,"Rua Isidoro Pedroso, 290 ", Vila Alba , Dourados ,mercedes-benz,01/01/2022
1141755,A4 2.0 TFSi 16v A/T,Branca,Gasolina,95000.0,,https://www.shopcar.com.br/veiculos/audi/a4-2-0-tfsi-16v/11-12/1141755,Potencial Ve�culos,"Av. Bandeirantes, 2675 - Nova Bandeirantes - Campo Grande / MS",2011,2012, MS,"Av. Bandeirantes, 2675 ", Nova Bandeirantes , Campo Grande ,audi,01/01/2022
1050263,A5 Sportback 2.0 TFSi 16v A/T,Prata,Gasolina,31000.0,,https://www.shopcar.com.br/veiculos/audi/a5-sportback-2-0-tfsi-16v/11-11/1050263,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2011,2011, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,audi,01/01/2022
1135324,Accord EX 3.5 V6 24v,Prata,Gasolina,,,https://www.shopcar.com.br/veiculos/honda/accord-ex-3-5-v6-24v/08-09/1135324,Simone Autom�veis,"Av. Bandeirantes, 1855 - Bandeirantes - Campo Grande / MS",2008,2009, MS,"Av. Bandeirantes, 1855 ", Bandeirantes , Campo Grande ,honda,01/01/2022
1128662,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,285000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1128662,Piracicaba Ve�culos,"Av. Virginia Ferreira, 2085 - Fl�vio Garcia - Coxim / MS",2021,2021, MS,"Av. Virginia Ferreira, 2085 ", Fl�vio Garcia , Coxim ,toyota,01/01/2022
1124539,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,,285000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/19-19/1124539,R.A. Ve�culos,"Av. Weimar Gon�alves Torres, 4020 - Jardim Caramuru - Dourados / MS",2019,2019, MS,"Av. Weimar Gon�alves Torres, 4020 ", Jardim Caramuru , Dourados ,toyota,01/01/2022
1143611,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Branca,Diesel,80000.0,285000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/17-18/1143611,Gilmar Autom�veis,"Av. Marcelino P�res, 4085 - Jardim Caramuru - Dourados / MS",2017,2018, MS,"Av. Marcelino P�res, 4085 ", Jardim Caramuru , Dourados ,toyota,01/01/2022
1131871,Q5 S-Line 2.0 TFSi 16v Quattro A/T,Preta,Gasolina,15300.0,285000.0,https://www.shopcar.com.br/veiculos/audi/q5-s-line-2-0-tfsi-16v-quattro/20-20/1131871,Zemile Mondadori,Campo Grande - MS,2020,2020,,Campo Grande , MS,,audi,01/01/2022
1134053,S10 Z71 2.8CTDi 16v 4x4 C.D. A/T,Prata,Diesel,,285000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-z71-2-8ctdi-16v-4x4-c-d/21-22/1134053,Bull Motors,"Rua Dr. M�rio Edson de Barros, 55 - Ch�cara Cachoeira - Campo Grande / MS",2021,1922, MS,"Rua Dr. M�rio Edson de Barros, 55 ", Ch�cara Cachoeira , Campo Grande ,gm-chevrolet,01/01/2022
1124367,S10 LTZ 2.8CTDi 16v 4x4 C.D. A/T,Branca,Diesel,16500.0,285990.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-8ctdi-16v-4x4-c-d/21-22/1124367,Walker Motors,"Av. Primeiro de Maio, 277 - Jardim S�o Bento  - Campo Grande / MS",2021,1922, MS,"Av. Primeiro de Maio, 277 ", Jardim S�o Bento  , Campo Grande ,gm-chevrolet,01/01/2022
1139965,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,35500.0,287700.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1139965,RG Ve�culos,"Av. Toros Puxian, 688 - Vila Morumbi - Campo Grande / MS",2021,2021, MS,"Av. Toros Puxian, 688 ", Vila Morumbi , Campo Grande ,toyota,01/01/2022
1139427,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,35000.0,288000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1139427,Speed Ve�culos,"Rua Brilhante, 2334 - Centro - Campo Grande / MS",2021,2021, MS,"Rua Brilhante, 2334 ", Centro , Campo Grande ,toyota,01/01/2022
1139052,Hilux SR D4-D 2.8TDi 16v 4X4 C.D. A/T,Branca,Diesel,35258.0,288000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-d4-d-2-8tdi-16v-4x4-c-d/21-21/1139052,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
/944256,Hilux SW4 SRV 2.7 16v A/T,Branca,Flex,,288000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srv-2-7-16v/21-21/944256,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
1004646,RX 350 F-Sport 3.5 V6 24v A/T,Prata,Gasolina,,288000.0,https://www.shopcar.com.br/veiculos/lexus/rx-350-f-sport-3-5-v6-24v/18-18/1004646,R.A. Ve�culos,"Av. Weimar Gon�alves Torres, 4020 - Jardim Caramuru - Dourados / MS",2018,2018, MS,"Av. Weimar Gon�alves Torres, 4020 ", Jardim Caramuru , Dourados ,lexus,01/01/2022
1142032,A 200 1.3T 16v A/T,Cinza,Gasolina,5000.0,289900.0,https://www.shopcar.com.br/veiculos/mercedes-benz/a-200-1-3t-16v/20-21/1142032,Tecar Mercedes Benz,"Av. Afonso Pena, 5634 - Ch�cara Cachoeira - Campo Grande / MS",2020,2021, MS,"Av. Afonso Pena, 5634 ", Ch�cara Cachoeira , Campo Grande ,mercedes-benz,01/01/2022
1134912,GLB 200 Launch Edition 1.3T 16v A/T,Branca,Gasolina,,289900.0,https://www.shopcar.com.br/veiculos/mercedes-benz/glb-200-launch-edition-1-3t-16v/21-21/1134912,Tecar Mercedes Benz,"Av. Afonso Pena, 5634 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 5634 ", Ch�cara Cachoeira , Campo Grande ,mercedes-benz,01/01/2022
1133453,Hilux SRV D4-D 2.8TDi 16v 4X4 C.D.,Prata,Diesel,14871.0,289990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-2-8tdi-16v-4x4-c-d/20-21/1133453,SF Carros e Camionetas,"Rua Joaquim Murtinho, 2121 - Itanhang� Park - Campo Grande / MS",2020,2021, MS,"Rua Joaquim Murtinho, 2121 ", Itanhang� Park , Campo Grande ,toyota,01/01/2022
1126679,Hilux SRX D4-D 2.8TDi 16v 4X4 C.D. A/T,Prata,Diesel,51000.0,289990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srx-d4-d-2-8tdi-16v-4x4-c-d/18-19/1126679,Via Japan,Rod. Assis Chateaubriand - Vila Santa Maria - Presidente Prudente / SP,2018,2019, SP,Rod. Assis Chateaubriand , Vila Santa Maria , Presidente Prudente ,toyota,01/01/2022
1137081,TrailBlazer Premier 2.8CTDi 16v 4x4 A/T,Branca,Diesel,20000.0,290000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/trailblazer-premier-2-8ctdi-16v-4x4/20-20/1137081,Ted Autom�veis,"Av. Nicolau Otano, 1427 - Centro - Amamba� / MS",2020,2020, MS,"Av. Nicolau Otano, 1427 ", Centro , Amamba� ,gm-chevrolet,01/01/2022
1139893,Hilux SW4 SRV 2.7 16v A/T,Prata,Flex,848.0,290990.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srv-2-7-16v/21-21/1139893,Teca Autom�veis,"Rua 13 de Maio, 3843 - Centro - Campo Grande / MS",2021,2021, MS,"Rua 13 de Maio, 3843 ", Centro , Campo Grande ,toyota,01/01/2022
1119184,Cayenne S E-Hybrid 3.0T V6 24v,Preta,H�brido,67000.0,398000.0,https://www.shopcar.com.br/veiculos/porsche/cayenne-s-e-hybrid-3-0t-v6-24v/17-18/1119184,Pantanal Motors,"Rua Estrela do Sul, 49 - Vilas Boas - Campo Grande / MS",2017,2018, MS,"Rua Estrela do Sul, 49 ", Vilas Boas , Campo Grande ,porsche,01/01/2022
1136917,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Cinza,Diesel,15562.0,398000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/21-21/1136917,FM Ve�culos,"Rua Munir Thom�, 566 - Centro - Tr�s Lagoas / MS",2021,2021, MS,"Rua Munir Thom�, 566 ", Centro , Tr�s Lagoas ,toyota,01/01/2022
1120537,A6 Prestige Plus  2.0 TFSi 16v Quattro A/T,Cinza,H�brido,800.0,399000.0,https://www.shopcar.com.br/veiculos/audi/a6-prestige-plus-2-0-tfsi-16v-quattro/21-21/1120537,Joca Ve�culos,"Av. Bandeirantes, 1229 - Vila Bandeirantes - Campo Grande / MS",2021,2021, MS,"Av. Bandeirantes, 1229 ", Vila Bandeirantes , Campo Grande ,audi,01/01/2022
1119806,F-Type Coupe 2.0T 16v P300,Vermelha,Gasolina,,399000.0,https://www.shopcar.com.br/veiculos/jaguar/f-type-coupe-2-0t-16v-p300/18-19/1119806,Eloy Medina,Dourados - MS,2018,2019,,Dourados , MS,,jaguar,01/01/2022
1122487,F150 SVT Raptor 6.2 V8 4X4 C.E. A/T,Branca,Gasolina,128000.0,399000.0,https://www.shopcar.com.br/veiculos/ford/f150-svt-raptor-6-2-v8-4x4-c-e/13-13/1122487,Ford Cocavel Ve�culos,"Av. Dois, 439 - Centro - Chapad�o do Sul / MS",2013,2013, MS,"Av. Dois, 439 ", Centro , Chapad�o do Sul ,ford,01/01/2022
1144350,Mustang GT 5.0 V8 32v A/T,Laranja,Gasolina,,399000.0,https://www.shopcar.com.br/veiculos/ford/mustang-gt-5-0-v8-32v/18-18/1144350,V8 Ve�culos,"Av. Fernando Correa da Costa, 2075 - Centro - Campo Grande / MS",2018,2018, MS,"Av. Fernando Correa da Costa, 2075 ", Centro , Campo Grande ,ford,01/01/2022
1141495,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Prata,Diesel,69000.0,405000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/19-19/1141495,Rogerio Bataglin Kerkhoff,Campo Grande - MS,2019,2019,,Campo Grande , MS,,ram,01/01/2022
1090796,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Preta,Diesel,48000.0,409900.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/19-19/1090796,Endo Car - Seminovos,"Rua 14 de Julho, 1453 - Centro - Campo Grande / MS",2019,2019, MS,"Rua 14 de Julho, 1453 ", Centro , Campo Grande ,ram,01/01/2022
1108051,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Prata,Diesel,,410000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/21-21/1108051,Camionetes MS,"Rua. Maranh�o, 95 - Vila C�lia - Campo Grande / MS",2021,2021, MS,"Rua. Maranh�o, 95 ", Vila C�lia , Campo Grande ,toyota,01/01/2022
1128522,Range R. Evoque R-Dynamic SE 2.0T 16v P250 A/T,Branca,Flex,13000.0,410000.0,https://www.shopcar.com.br/veiculos/land-rover/range-r-evoque-r-dynamic-se-2-0t-16v-p250/20-21/1128522,Gilmar Autom�veis,"Av. Marcelino P�res, 4085 - Jardim Caramuru - Dourados / MS",2020,2021, MS,"Av. Marcelino P�res, 4085 ", Jardim Caramuru , Dourados ,land-rover,01/01/2022
1114089,X4 xDrive30i M Sport 2.0T 16v A/T,Azul,Gasolina,20800.0,410000.0,https://www.shopcar.com.br/veiculos/bmw/x4-xdrive30i-m-sport-2-0t-16v/19-20/1114089,Tecar Mercedes Benz,"Av. Afonso Pena, 5634 - Ch�cara Cachoeira - Campo Grande / MS",2019,2020, MS,"Av. Afonso Pena, 5634 ", Ch�cara Cachoeira , Campo Grande ,bmw,01/01/2022
1141754,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Prata,Diesel,,410999.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/21-21/1141754,OMK Motors,"Rua Geraldo vasques, 37 - Itanhang� Park - Campo Grande / MS",2021,2021, MS,"Rua Geraldo vasques, 37 ", Itanhang� Park , Campo Grande ,toyota,01/01/2022
1142842,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Branca,Diesel,75350.0,415000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1142842,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2020,2020, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,ram,01/01/2022
1068268,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Cinza,Diesel,,415000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/21-21/1068268,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
1137478,Hilux SW4 SRX D4-D 2.8TDi 16v,Marrom,Diesel,300.0,415000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/21-21/1137478,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
1136288,Discovery HSE 3.0 V6 24v TD6 A/T,Preta,Diesel,51079.0,416900.0,https://www.shopcar.com.br/veiculos/land-rover/discovery-hse-3-0-v6-24v-td6/18-18/1136288,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2018,2018, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,land-rover,01/01/2022
1141380,Challenger R/T 5.7 V8,Preta,Gasolina,17800.0,419000.0,https://www.shopcar.com.br/veiculos/dodge/challenger-r-t-5-7-v8/12-12/1141380,Bruno Otano de Medeiros,Campo Grande - MS,2012,2012,,Campo Grande , MS,,dodge,01/01/2022
1132883,Hilux SW4 SRX D4-D 2.8TDi 16v A/T,Branca,Diesel,,449900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-srx-d4-d-2-8tdi-16v/21-21/1132883,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,toyota,01/01/2022
1138547,XC90 T-8 Inscription 2.0T 16v AWD A/T,Preta,H�brido,11900.0,450000.0,https://www.shopcar.com.br/veiculos/volvo/xc90-t-8-inscription-2-0t-16v-awd/19-20/1138547,Seminovos Grupo Enzo,"Av. Costa e Silva, 405 - 1� andar - Vila Progresso - Campo Grande / MS",2019,2020, MS,"Av. Costa e Silva, 405 ", 1� andar , Vila Progresso - Campo Grande ,volvo,01/01/2022
1099603,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Cinza,Diesel,32000.0,452990.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1099603,Lorikar Ve�culos e Caminh�es,"Av. Toros Puxian, 917 - Vila Morumbi - Campo Grande / MS",2020,2020, MS,"Av. Toros Puxian, 917 ", Vila Morumbi , Campo Grande ,ram,01/01/2022
1132202,Mustang Black Shadow 5.0 V8 32v A/T,Cinza,Gasolina,9006.0,453900.0,https://www.shopcar.com.br/veiculos/ford/mustang-black-shadow-5-0-v8-32v/20-20/1132202,Yanko Select,"Av. Afonso Pena, 5786 - Ch�cara Cachoeira - Campo Grande / MS",2020,2020, MS,"Av. Afonso Pena, 5786 ", Ch�cara Cachoeira , Campo Grande ,ford,01/01/2022
1125790,X4 xDrive30i M Sport 2.0T 16v A/T,Cinza,Gasolina,4500.0,458900.0,https://www.shopcar.com.br/veiculos/bmw/x4-xdrive30i-m-sport-2-0t-16v/21-21/1125790,V4 Ve�culos Filial,"Rua Bahia, 05 - Centro - Campo Grande / MS",2021,2021, MS,"Rua Bahia, 05 ", Centro , Campo Grande ,bmw,01/01/2022
1117838,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Azul,Diesel,60000.0,459990.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/19-19/1117838,Odi Car Ve�culos,"Av. Coronel Antonino, 352 - Coronel Antonino - Campo Grande / MS",2019,2019, MS,"Av. Coronel Antonino, 352 ", Coronel Antonino , Campo Grande ,ram,01/01/2022
1132958,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Preta,Diesel,40000.0,459990.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/19-19/1132958,WladCar Autom�veis,"Av. Coronel Antonino, 1561 - Coronel Antonino  - Campo Grande / MS",2019,2019, MS,"Av. Coronel Antonino, 1561 ", Coronel Antonino  , Campo Grande ,ram,01/01/2022
1125103,X4 xDrive30i M Sport 2.0T 16v A/T,Cinza,Gasolina,3950.0,459990.0,https://www.shopcar.com.br/veiculos/bmw/x4-xdrive30i-m-sport-2-0t-16v/21-21/1125103,Autom�bile Multimarcas,"Av. Ricardo Brand�o, 646 - Itanhang� Park - Campo Grande / MS",2021,2021, MS,"Av. Ricardo Brand�o, 646 ", Itanhang� Park , Campo Grande ,bmw,01/01/2022
1140914,2500 Laramie 6.7TDi 24v 4X4 C.D.,Prata,Diesel,36500.0,461500.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1140914,Tomit�o Carros e Neg�cios,"Av. Cear�, 2678 - Vila Rica - Campo Grande / MS",2020,2020, MS,"Av. Cear�, 2678 ", Vila Rica , Campo Grande ,ram,01/01/2022
1144215,2500 Laramie 6.7TDi 24v 4X4 C.D.,Branca,Diesel,19000.0,464990.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1144215,Salles Autom�veis,"Rua Joaquim T. Alves, 2230 - Centro - Dourados / MS",2020,2020, MS,"Rua Joaquim T. Alves, 2230 ", Centro , Dourados ,ram,01/01/2022
1114471,2500 Laramie 6.7TDi 24v 4X4 C.D.,Branca,Diesel,47000.0,465000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1114471,Fashion Car,"Rua Ant�nio de Souza Marcondes, 2879 - BNH - Maracaju / MS",2020,2020, MS,"Rua Ant�nio de Souza Marcondes, 2879 ", BNH , Maracaju ,ram,01/01/2022
1112567,XC90 T-8 Inscription 2.0T 16v AWD A/T,Preta,H�brido,11955.0,465000.0,https://www.shopcar.com.br/veiculos/volvo/xc90-t-8-inscription-2-0t-16v-awd/19-20/1112567,Enzo Volvo,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2019,2020, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,volvo,01/01/2022
1083872,2500 Laramie 6.7TDi 24v 4X4 C.D.,Branca,Diesel,25000.0,469990.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1083872,Potencia Ve�culos,"Rua Firmino Vi�ira Matos, 161 - Centro - Dourados / MS",2020,2020, MS,"Rua Firmino Vi�ira Matos, 161 ", Centro , Dourados ,ram,01/01/2022
1139486,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Preta,Diesel,45130.0,470000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1139486,Bull Motors,"Rua Dr. M�rio Edson de Barros, 55 - Ch�cara Cachoeira - Campo Grande / MS",2020,2020, MS,"Rua Dr. M�rio Edson de Barros, 55 ", Ch�cara Cachoeira , Campo Grande ,ram,01/01/2022
1107147,2500 Laramie 6.7TDi 24v 4X4 C.D.,Branca,Diesel,46000.0,470000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1107147,Redentor Motors,"Rua Franklin Ferreira Ribeiro, 2820 - Centro - Maracaju / MS",2020,2020, MS,"Rua Franklin Ferreira Ribeiro, 2820 ", Centro , Maracaju ,ram,01/01/2022
1123450,Range R. Velar R-Dynamic SE 2.0T 16v P300 A/T,Branca,Gasolina,19253.0,470000.0,https://www.shopcar.com.br/veiculos/land-rover/range-r-velar-r-dynamic-se-2-0t-16v-p300/19-19/1123450,Enzo Jaguar Land Rover,"Rua Joaquim Murtinho, 2333 - Itanhanga Park - Campo Grande / MS",2019,2019, MS,"Rua Joaquim Murtinho, 2333 ", Itanhanga Park , Campo Grande ,land-rover,01/01/2022
1091735,2500 Laramie 6.7TDi 24v 4X4 C.D. A/T,Branca,Diesel,33000.0,475000.0,https://www.shopcar.com.br/veiculos/ram/2500-laramie-6-7tdi-24v-4x4-c-d/20-20/1091735,Braz Ve�culos,"Av. Bandeirantes, 1252 - Amamba� - Campo Grande / MS",2020,2020, MS,"Av. Bandeirantes, 1252 ", Amamba� , Campo Grande ,ram,01/01/2022
1118030,Altima SL 2.5 16v A/T,Preta,Gasolina,,,https://www.shopcar.com.br/veiculos/nissan/altima-sl-2-5-16v/13-14/1118030,Teixeira Multimarcas,"Av. Cap. Olinto Mancini, 743 - Centro - Tr�s Lagoas / MS",2013,2014, MS,"Av. Cap. Olinto Mancini, 743 ", Centro , Tr�s Lagoas ,nissan,01/01/2022
1138477,Amarok 2.0TDi 16v C.D.,Prata,Diesel,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-2-0tdi-16v-c-d/12-13/1138477,Podium Ve�culos," Av. Salgado Filho, 1717 - Vila Carvalho - Campo Grande / MS",2012,2013, MS," Av. Salgado Filho, 1717 ", Vila Carvalho , Campo Grande ,vw-volkswagen,01/01/2022
1137959,Amarok Highline 2.0TDi 16v 4x4 C.D. A/T,Prata,Diesel,148000.0,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-2-0tdi-16v-4x4-c-d/13-13/1137959,Tanakinha Ve�culos,"Rua Albino Torraca, 414 - Centro - Dourados / MS",2013,2013, MS,"Rua Albino Torraca, 414 ", Centro , Dourados ,vw-volkswagen,01/01/2022
1105448,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Prata,Diesel,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/21-22/1105448,Mercosul Multimarcas,"Rua. Amazonas, 2914 - Zona II - Umuarama / PR",2021,1922, PR,"Rua. Amazonas, 2914 ", Zona II , Umuarama ,vw-volkswagen,01/01/2022
1062703,Amarok Highline 3.0TDi V6 24v 4x4 C.D.,Diversas,Diesel,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/21-21/1062703,RM Ve�culos,"Rua Rubens Gil de Camilo, 300 - Ch�cara Cachoeira - Campo Grande / MS",2021,2021, MS,"Rua Rubens Gil de Camilo, 300 ", Ch�cara Cachoeira , Campo Grande ,vw-volkswagen,01/01/2022
1143660,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Cinza,Flex,51900.0,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/19-20/1143660,Discautol Concession�ria (Dourados),"Av. Marcelino Pires, 3555 - Jardim Caramuru - Dourados / MS",2019,2020, MS,"Av. Marcelino Pires, 3555 ", Jardim Caramuru , Dourados ,vw-volkswagen,01/01/2022
1143442,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Branca,Flex,52626.0,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/19-19/1143442,Discautol Concession�ria (Campo Grande),"Av. Afonso Pena, 1440 - Centro - Campo Grande / MS",2019,2019, MS,"Av. Afonso Pena, 1440 ", Centro , Campo Grande ,vw-volkswagen,01/01/2022
1083178,Amarok Highline 3.0TDi V6 24v 4x4 C.D.,Preta,Diesel,,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/18-19/1083178,America Ve�culos,"Rua Isidoro Pedroso, 290 - Vila Alba - Dourados / MS",2018,2019, MS,"Rua Isidoro Pedroso, 290 ", Vila Alba , Dourados ,vw-volkswagen,01/01/2022
1145096,Amarok Highline 3.0TDi V6 24v 4x4 C.D. A/T,Prata,Diesel,66910.0,,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-3-0tdi-v6-24v-4x4-c-d/18-19/1145096,Discautol Concession�ria (Dourados),"Av. Marcelino Pires, 3555 - Jardim Caramuru - Dourados / MS",2018,2019, MS,"Av. Marcelino Pires, 3555 ", Jardim Caramuru , Dourados ,vw-volkswagen,01/01/2022
1124995,Argo Drive 1.0,Prata,Flex,,,https://www.shopcar.com.br/veiculos/fiat/argo-drive-1-0/20-21/1124995,Autocar Ve�culos,"Av. Nicolau Otano, 802 - Centro - Amamba� / MS",2020,2021, MS,"Av. Nicolau Otano, 802 ", Centro , Amamba� ,fiat,01/01/2022
